Date,USDZAR BGN Curncy  (L4),USDTWD Curncy  (R4),USDTRY Curncy  (L3),USDSGD Curncy  (L1),USDSEK Curncy  (R3),USDRUB Curncy  (R1),USDPLN Curncy  (R2),USDPEN Curncy  (R2),USDNOK Curncy  (R3),USDMYR Curncy  (R2),USDMXN Curncy  (L4),USDKRW Curncy  (R1),USDJPY Curncy  (R1),USDINR Curncy  (R1),USDILS Curncy  (R2),USDIDR Curncy  (R1),USDHUF Curncy  (R1),USDHKD Curncy  (R1),USDDKK Curncy  (L2),USDCZK Curncy  (R1),USDCOP Curncy  (R1),USDCNY Curncy  (L2),USDCLP Curncy  (R1),USDCHF Curncy  (L1),USDCAD Curncy  (L1),USDBRL Curncy  (L2),USDARS Curncy  (R1),NZDUSD Curncy  (L1),GBPUSD Curncy  (R2),EURUSD Curncy  (L1)
20151016,13.0851,32.285,2.8916,1.3842,8.2445,61.28,3.7319,3.2475,8.1108,4.1785,16.426,1129.37,119.44,64.815,3.8348,13540.0,273.44,7.7498,6.5741,23.859,2883.53,6.3538,674.98,0.9537,1.2914,3.9236,9.4874,0.6808,1.5438,1.1348
20151015,13.0471,32.278,2.8792,1.3781,8.2349,61.3753,3.718,3.2335,8.0975,4.1213,16.3895,1130.3,118.9,64.825,3.813,13418.0,271.72,7.75,6.5526,23.804000000000002,2894.0901,6.3463,674.21,0.9506,1.2864,3.7994,9.4806,0.6852,1.5459,1.1386
20151014,13.2346,32.486,2.9138,1.3786,8.1114,62.6393,3.6866,3.2395,8.0818,4.198,16.4736,1147.05,118.83,65.0375,3.8381,13616.0,270.01,7.7501,6.5035,23.6185,2926.0,6.3482,681.57,0.9497,1.2936,3.8126,9.478,0.6789,1.5477,1.1474
20151013,13.5577,32.591,2.9585,1.4024,8.1401,63.0733,3.7191,3.241,8.157,4.186,16.657,1149.66,119.75,65.185,3.8641,13638.0,273.63,7.75,6.557,23.8564,2912.0,6.341,683.19,0.9578,1.3039,3.8934,9.4711,0.6642,1.5248,1.1379
20151012,13.3235,32.305,2.9268,1.3989,8.1837,62.0154,3.7206,3.2275,8.095,4.1475,16.4599,1144.01,120.04,64.7525,3.8339,13408.0,272.99,7.7501,6.5686,23.8525,2869.1001,6.3235,674.9,0.9629,1.2998,3.8283500000000004,9.40795,0.6718,1.5348,1.1358
20151009,13.3512,32.315,2.9113,1.3946,8.1978,61.5155,3.7163,3.2119999999999997,8.0789,4.1295,16.432000000000002,1144.26,120.27,64.735,3.8271,13412.0,274.26,7.7501,6.5692,23.8585,2869.1101,6.3452,678.0,0.9616,1.2945,3.7633,9.3448,0.6686,1.5322,1.1358
20151008,13.3092,32.599000000000004,2.8935,1.4045,8.2461,61.3954,3.7447,3.218,8.1442,4.2355,16.4585,1158.61,119.93,65.0788,3.8524,13887.0,276.31,7.75,6.617000000000001,24.0835,2870.48,6.3534,679.71,0.9661,1.3016,3.7853,9.3743,0.6667,1.5348,1.1276
20151007,13.4633,32.425,2.9403,1.4124,8.2483,62.7773,3.7682,3.2239999999999998,8.213,4.2175,16.6531,1161.85,120.01,64.96,3.8581,13821.0,277.96,7.7501,6.6395,24.1458,2899.8201,6.354299999999999,679.4,0.9736,1.3057,3.8862,9.4542,0.6609999999999999,1.5319,1.1237
20151006,13.5194,32.836999999999996,2.958,1.419,8.2365,63.4311,3.7615,3.2235,8.275,4.371,16.6554,1166.23,120.23,65.4125,3.8546,14241.0,276.07,7.7501,6.6192,24.0411,2913.71,6.3552,680.7,0.9668,1.3034,3.8526,9.4469,0.6544,1.5227,1.1272
20151005,13.6189,32.658,2.9837,1.4203,8.3374,64.5447,3.795,3.222,8.4051,4.369,16.794,1172.24,120.46,65.3,3.8768,14503.0,279.24,7.7501,6.6693,24.2425,2962.45,6.3561,683.66,0.9756,1.3086,3.9114,9.4411,0.649,1.5146,1.1188
20151002,13.7316,32.964,2.9917,1.4328,8.3563,66.385,3.7886,3.2239999999999998,8.3726,4.415,16.7588,1180.55,119.91,65.40625,3.9093,14646.0,278.02,7.7501,6.6537,24.1996,3019.4099,6.3566,689.31,0.9715,1.3152,3.9330000000000003,9.4353,0.6431,1.5185,1.1216
20151001,13.9221,32.893,3.0269,1.4307,8.3769,65.6817,3.7958,3.233,8.427,4.4067,16.9229,1176.35,119.93,65.5125,3.9329,14691.0,279.48,7.7501,6.6632,24.2545,3062.52,6.3571,696.45,0.9772,1.3268,4.0095,9.4274,0.6399,1.5131,1.1195
20150930,13.8549,32.992,3.0256,1.4223,8.3699,65.3619,3.799,3.2334,8.5155,4.395,16.9177,1185.39,119.88,65.59,3.9234,14653.0,280.46,7.75,6.6757,24.3305,3087.4399,6.356,696.38,0.9733,1.3313,3.9475,9.4186,0.6399,1.5128,1.1177
20150929,13.9797,33.134,3.037,1.4280000000000002,8.3865,65.9259,3.7667,3.2345,8.4763,4.457,17.0243,1202.05,119.74,65.955,3.9287,14691.0,278.92,7.7503,6.6322,24.1893,3110.8201,6.3638,703.31,0.9718,1.3422,4.062,9.415,0.6346,1.5151,1.1249
20150928,14.061,33.093,3.0580000000000003,1.4285,8.4612,66.2703,3.773,3.2365,8.533999999999999,4.4235,17.0692,1195.04,119.92,66.045,3.9331,14674.0,280.36,7.7503,6.6355,24.2255,3121.0801,6.3689,705.05,0.9737,1.3397,4.1096,9.4081,0.6329,1.5174,1.1244
20150925,13.9152,33.013000000000005,3.0473,1.4254,8.4139,65.4095,3.7737,3.2235,8.5236,4.3863,16.972,1194.6,120.59,66.10065,3.9368,14693.0,281.32,7.7505,6.6645,24.3475,3073.8301,6.3745,701.51,0.9795,1.3337,3.9755,9.4053,0.6385,1.518,1.1195
20150924,13.844000000000001,33.129,3.0401,1.4216,8.3839,66.0506,3.7611,3.2122,8.4515,4.374,16.8694,1192.63,120.07,66.1563,3.9208,14684.0,279.73,7.7505,6.644,24.2899,3107.05,6.3823,698.91,0.9754,1.3305,3.9507,9.402000000000001,0.6355,1.5242,1.123
20150923,13.862,33.025999999999996,3.0383,1.4259,8.4365,66.7245,3.7747,3.2235,8.2707,4.3435,17.1176,1191.15,120.28,65.9875,3.9489,14647.0,279.27,7.7501,6.6697,24.3038,3117.1699,6.3839,703.88,0.9797,1.3319999999999999,4.1783,9.3976,0.6274,1.5245,1.1186
20150922,13.6795,32.818000000000005,3.0260000000000002,1.4167,8.405,65.9581,3.7808,3.2155,8.2875,4.3042,16.885,1179.17,120.15,65.8825,3.9487,14552.0,280.02,7.7501,6.7082,24.3703,3072.5801,6.3761,697.32,0.9751,1.3272,4.0503,9.3917,0.6294,1.5365,1.112
20150921,13.4727,32.556,3.0064,1.41,8.3629,66.0179,3.7423,3.1965,8.2238,4.272,16.6624,1174.67,120.56,65.7388,3.9334,14486.0,277.44,7.7501,6.6669,24.1721,3009.1499,6.3694,684.73,0.9718,1.3255,3.9851,9.3863,0.6318,1.5507,1.119
20150918,13.3284,32.415,3.0052,1.3997,8.2473,66.495,3.7218,3.1915,8.163,4.1965,16.6523,1162.8,119.98,65.6738,3.9088,14374.0,275.1,7.75,6.6038,23.9683,2984.5,6.3643,680.25,0.9690000000000001,1.3226,3.9454,9.3788,0.6399,1.5536,1.1298
20150917,13.3525,32.474000000000004,3.0126,1.3983,8.1689,65.48899999999999,3.6782,3.1839999999999997,8.0688,4.2537,16.5996,1165.95,120.01,66.0669,3.8703,14459.0,271.12,7.7501,6.5238,23.6996,2980.3201,6.3658,678.65,0.9596,1.3183,3.8977,9.3754,0.6352,1.5591,1.1435
20150916,13.2663,32.466,2.9983,1.3967,8.2562,65.4048,3.7226,3.199,8.1425,4.239,16.5484,1176.03,120.57,66.46,3.8574,14459.0,276.2,7.7505,6.6086,24.009,2966.29,6.3708,677.17,0.9712,1.3172,3.8298,9.3676,0.6367,1.5493,1.129
20150915,13.4676,32.528,3.0298,1.402,8.3097,66.7612,3.7281,3.2119999999999997,8.1951,4.3025,16.6882,1186.3199,120.42,66.3638,3.8834,14408.0,277.02,7.7502,6.6211,24.0427,3024.3501,6.3699,685.25,0.9740000000000001,1.3249,3.8622,9.3649,0.6355,1.5344,1.1269
20150914,13.4887,32.611,3.0581,1.4068,8.2564,67.5339,3.7184,3.2110000000000003,8.18,4.31,16.7524,1183.23,120.23,66.33,3.8842,14333.0,276.96,7.75,6.5928,23.8932,3028.3501,6.3679,688.25,0.9685,1.3265,3.8154,9.3562,0.6331,1.5427,1.1317
20150911,13.5534,32.62,3.0458,1.4105,8.2364,67.9974,3.7109,3.2089999999999996,8.1522,4.3168,16.8387,1184.46,120.59,66.5412,3.8644,14322.0,276.41,7.75,6.5797,23.9075,3043.0,6.3749,688.11,0.9692,1.3264,3.8708,9.3513,0.6318,1.5429,1.1338
20150910,13.6298,32.5,3.0227,1.4134,8.3647,67.7157,3.734,3.2155,8.1825,4.3127,16.7736,1194.27,120.62,66.4337,3.8856,14333.0,279.49,7.7502,6.6148,23.9795,3050.5,6.3772,685.3,0.9732,1.3252,3.8496,9.3478,0.6291,1.5445,1.128
20150909,13.7889,32.563,3.0365,1.4168,8.3948,68.55,3.7603,3.2235,8.2186,4.313,16.826,1189.39,120.5,66.4113,3.8953,14262.0,281.13,7.7516,6.6577,24.1454,3113.02,6.3782,689.11,0.9755,1.3259,3.7801,9.3415,0.6396,1.5368,1.1207
20150908,13.7223,32.796,3.0112,1.4177,8.4053,67.9466,3.7743,3.2274,8.2311,4.3393,16.8232,1200.72,119.81,66.5462,3.9014,14280.0,279.94,7.7509,6.6604,24.1652,3114.3701,6.3676,690.81,0.9791,1.3208,3.8208,9.3331,0.6344,1.5396,1.1203
20150907,13.9727,32.774,3.0329,1.4277,8.4443,69.124,3.7911,3.2285,8.3234,4.33,16.9963,1204.02,119.28,66.8262,3.9331,14266.0,281.46,7.7501,6.6802,24.2147,3160.1299,6.3657,694.99,0.9751,1.3307,3.8321,9.3187,0.6259,1.5277,1.117
20150904,13.8542,32.692,3.0086,1.4244,8.4369,68.495,3.7934,3.215,8.3086,4.26,16.9398,1193.17,118.99,66.465,3.9228,14172.0,281.51,7.7506,6.6927,24.2405,3126.3,6.3559,692.35,0.9714,1.3282,3.8434,9.3195,0.6285,1.517,1.1149
20150903,13.5655,32.507,2.9708,1.4164,8.4099,66.46,3.7887,3.2045,8.2825,4.2485,16.7999,1190.28,120.07,66.2425,3.9317,14170.0,281.26,7.7505,6.7069,24.2959,3108.73,6.3559,688.52,0.9733,1.3179,3.7403,9.3146,0.6399,1.5258,1.1123
20150902,13.4438,32.615,2.9415,1.4156,8.4338,66.9519,3.7729,3.2536,8.2444,4.2107,16.8262,1180.78,120.33,66.1937,3.9294,14137.0,279.29,7.75,6.6478,24.075,3172.7,6.3559,691.51,0.9692,1.3269,3.7611,9.3075,0.6348,1.5299,1.1227
20150901,13.4464,32.411,2.9307,1.4127,8.4201,66.6705,3.7605,3.2515,8.2877,4.1645,16.9686,1171.7,119.37,66.2175,3.9281,14098.0,278.0,7.7501,6.5961,23.8872,3112.8501,6.3642,690.89,0.9588,1.3259,3.6987,9.3031,0.6338,1.5304,1.1315
20150831,13.2799,32.664,2.9149,1.4118,8.4731,64.2249,3.7756,3.2365,8.2799,4.1925,16.7503,1182.9,121.23,66.4825,3.9249,14067.0,279.54,7.75,6.6578,24.1185,3052.5,6.379,691.97,0.9673,1.314,3.6205,9.2964,0.634,1.5345,1.1211
20150828,13.3016,32.246,2.9237,1.4089,8.4564,65.2068,3.7676,3.2260000000000004,8.285,4.199,16.75,1173.9,121.71,66.1625,3.9316,13983.0,281.02,7.7501,6.6728,24.160999999999998,3075.72,6.3896,692.56,0.9637,1.32,3.5815,9.2892,0.6464,1.5391,1.1185
20150827,13.1397,32.162,2.909,1.3991,8.4706,65.893,3.7639,3.2760000000000002,8.2989,4.2318,16.8754,1185.1,121.03,66.045,3.9193,13990.0,280.02,7.7502,6.6368,24.0739,3163.0,6.4056,693.66,0.9663,1.3199,3.5537,9.2829,0.6468,1.5403,1.1246
20150826,13.1298,32.622,2.9321,1.4065,8.4909,68.9261,3.7398,3.3058,8.3792,4.246,17.0129,1185.8199,119.92,66.1438,3.9297,14133.0,279.42,7.7523,6.5978,23.991,3261.45,6.4093,707.07,0.9548,1.3292,3.5964,9.275,0.6439,1.5463,1.1314
20150825,13.1951,32.537,2.9402,1.4057,8.3695,69.0229,3.6991,3.2885,8.2262,4.196000000000001,17.2091,1195.53,118.83,66.0963,3.8644,14054.0,273.03,7.7517,6.4811,23.4945,3208.5,6.4128,702.89,0.9392,1.3336,3.6169,9.2713,0.6474,1.5687,1.1517
20150824,13.2328,32.824,2.9424,1.4106,8.2464,70.8867,3.6644,3.2772,8.2112,4.243,17.2011,1198.9301,118.41,66.645,3.8375,14050.0,269.32,7.7515,6.4238,23.2627,3237.3799,6.4041,702.22,0.9303,1.3287,3.5528,9.2671,0.6484,1.5776,1.1619
20150821,12.9695,32.656,2.9189999999999996,1.4083,8.353,69.1768,3.7143,3.2695,8.1962,4.1685,16.9871,1194.8199,122.04,65.8325,3.8719,13941.0,276.36,7.7524,6.5547,23.7335,3107.6499,6.3889,698.0,0.9466,1.3189,3.4998,9.2582,0.6686,1.5694,1.1386
20150820,12.9352,32.567,2.9159,1.4026,8.5173,68.0512,3.7267,3.26,8.2274,4.1277,16.8032,1185.17,123.4,65.55,3.8712,13885.0,277.67,7.7526,6.6395,24.0368,3062.0,6.3891,688.19,0.9586,1.3087,3.4587,9.2549,0.6631,1.569,1.1242
20150819,12.8878,32.554,2.9254,1.4032,8.5232,66.6218,3.7568,3.2565,8.2856,4.1058,16.6213,1185.53,123.8,65.2737,3.8668,13843.0,279.1,7.7536,6.7108,24.3041,3022.9399,6.3956,697.4,0.9656,1.3129,3.4924,9.2489,0.6601,1.568,1.112
20150818,12.9052,32.431,2.8953,1.4037,8.5524,65.8258,3.7778,3.2505,8.2861,4.082,16.4023,1185.15,124.41,65.29435000000001,3.8529,13800.0,280.46,7.7548,6.7715,24.5273,3003.6499,6.3942,693.88,0.9772,1.3059,3.4674,9.245,0.6601,1.5661,1.1024
20150817,12.9092,32.433,2.8685,1.4077,8.5341,65.4943,3.7606,3.2434,8.2116,4.0995,16.4279,1182.8101,124.39,65.315,3.8278,13822.0,279.2,7.7549,6.7375,24.3925,2998.0,6.3949,690.14,0.9788,1.3079,3.4808,9.2421,0.6573,1.5586,1.1078
20150814,12.8248,32.150999999999996,2.8338,1.4069,8.5077,64.9465,3.7637,3.2415,8.2247,4.0805,16.3747,1180.58,124.31,65.0075,3.7799,13787.0,279.67,7.7559,6.7184,24.3248,2993.2,6.3912,684.34,0.9757,1.3088,3.4827,9.2392,0.6547,1.5642,1.1109
20150813,12.8107,32.215,2.8202,1.3971,8.4783,64.6974,3.7479,3.2385,8.2199,4.0107,16.4009,1173.63,124.43,65.105,3.7934,13768.0,277.88,7.7558,6.6947,24.235,2983.05,6.3982,685.92,0.9764,1.306,3.5192,9.2348,0.6571,1.5611,1.115
20150812,12.7561,32.338,2.7769,1.3988,8.5941,64.2378,3.7516,3.2239999999999998,8.1554,4.0275,16.2785,1190.4399,124.21,64.8138,3.8065,13800.0,278.82,7.7568,6.6886,24.2162,2939.5901,6.3858,683.8,0.9754,1.2977,3.4808,9.2313,0.662,1.5613,1.1159
20150811,12.7864,32.044000000000004,2.7796,1.4013,8.6569,64.273,3.7992,3.219,8.277999999999999,3.9735,16.3149,1178.9399,125.13,64.205,3.815,13607.0,282.35,7.7622,6.7587,24.4739,2943.0701,6.325,681.7,0.9881,1.3114,3.4743,9.2234,0.6536,1.5572,1.1042
20150810,12.6537,31.641,2.7795,1.3817,8.6896,62.9487,3.8115,3.2045,8.1989,3.9365,16.1589,1163.13,124.63,63.8713,3.7998,13551.0,282.59,7.7528,6.7723,24.5321,2908.3401,6.2097,673.95,0.9837,1.3001,3.4376,9.2201,0.6619,1.5592,1.1019
20150807,12.6263,31.646,2.7807,1.385,8.7662,64.0197,3.8158,3.2025,8.2709,3.9265,16.1575,1167.46,124.24,63.815,3.8,13541.0,283.44,7.7523,6.8046,24.6531,2937.5,6.2097,677.28,0.9839,1.3131,3.5072,9.214,0.6622,1.5491,1.0967
20150806,12.7163,31.669,2.7757,1.3837,8.746,64.0255,3.8367,3.2035,8.2763,3.9125,16.3249,1166.03,124.74,63.765,3.7946,13529.0,284.79,7.7512,6.8296,24.7375,2938.97,6.2097,679.34,0.9809,1.311,3.5356,9.2088,0.6553,1.5512,1.0925
20150805,12.7859,31.69,2.787,1.3841,8.6986,63.475,3.8284,3.2025,8.2559,3.8777,16.3742,1173.5601,124.87,63.755,3.8149,13515.0,283.84,7.7518,6.8422,24.7913,2950.75,6.2097,682.45,0.9791,1.3177,3.4854,9.2057,0.6511,1.5603,1.0906
20150804,12.7352,31.57,2.7832,1.381,8.7108,63.0977,3.8425,3.1945,8.2921,3.8523,16.299,1165.42,124.38,63.7525,3.8017,13472.0,284.77,7.7541,6.8573,24.859,2923.0,6.2101,678.07,0.9785,1.3193,3.471,9.1983,0.6538,1.5564,1.0881
20150803,12.686,31.653000000000002,2.7812,1.3782,8.6509,63.5504,3.7847,3.1945,8.2537,3.8517,16.175,1165.9,124.03,64.0437,3.7754,13510.0,280.8,7.7534,6.8144,24.6925,2917.95,6.2097,679.55,0.9692,1.3156,3.4511,9.1957,0.6563,1.5587,1.095
20150731,12.6808,31.675,2.7708,1.3722,8.6252,61.705,3.7710000000000004,3.1910000000000003,8.1826,3.8310000000000004,16.1088,1170.3101,123.89,64.1362,3.7762,13539.0,279.63,7.7529,6.7937,24.6491,2880.3799,6.2097,671.88,0.9663,1.3091,3.4214,9.1867,0.6592,1.5622,1.0984
20150730,12.6996,31.564,2.7829,1.3754,8.6237,59.73,3.7899,3.194,8.1729,3.819,16.2678,1168.22,124.14,64.0412,3.7803,13458.0,282.47,7.7538,6.8248,24.7477,2876.75,6.2097,673.95,0.9692,1.3,3.3718,9.1839,0.6602,1.5602,1.0932
20150729,12.5398,31.473000000000003,2.7664,1.3688,8.6392,58.6758,3.7567,3.1839999999999997,8.152999999999999,3.8103,16.2905,1158.61,123.94,63.905,3.783,13456.0,281.58,7.7518,6.7927,24.6779,2849.5,6.209,665.88,0.968,1.2945,3.3311,9.1833,0.6666,1.5602,1.0984
20150728,12.5681,31.531999999999996,2.7603,1.3636,8.5655,60.0066,3.7236,3.186,8.1594,3.815,16.275,1164.6899,123.56,63.915,3.7792,13465.0,279.72,7.7512,6.7467,24.4335,2860.6299,6.2095,666.16,0.9625,1.2921,3.3568,9.1763,0.6687,1.5613,1.1059999999999999
20150727,12.6196,31.521,2.7714,1.3689,8.5114,59.6541,3.7153,3.188,8.1709,3.82,16.2924,1167.0,123.25,64.17,3.7719,13463.0,279.68,7.7514,6.7293,24.3769,2861.1101,6.2098,666.09,0.9628,1.3038,3.3638,9.1723,0.6604,1.5559,1.1088
20150724,12.6686,31.425,2.7378,1.3717,8.5855,58.5915,3.7724,3.185,8.2044,3.8098,16.2669,1167.87,123.81,64.0425,3.8201,13447.0,283.6,7.7513,6.7931,24.6125,2852.76,6.2095,661.06,0.9629,1.3049,3.3551,9.17,0.6578,1.5508,1.0984
20150723,12.4512,31.247,2.7338,1.3688,8.5672,57.887,3.7507,3.1885,8.1786,3.8045,16.2122,1164.75,123.93,63.7675,3.8208,13420.0,282.83,7.7515,6.7928,24.6126,2833.97,6.2096,656.31,0.96,1.3037,3.2857,9.164,0.6607,1.5514,1.0984
20150722,12.4093,31.195,2.707,1.3659,8.5964,57.4416,3.7673,3.1885,8.14,3.7938,16.1026,1153.5,123.97,63.58,3.8202,13375.0,281.73,7.7504,6.8277,24.741999999999997,2790.47,6.2094,654.02,0.96,1.3033,3.2229,9.1592,0.6572,1.5613,1.0929
20150721,12.3273,31.204,2.6845,1.3637,8.5496,56.9703,3.7817,3.181,8.1154,3.8012,16.0028,1158.22,123.89,63.5525,3.7987,13373.0,281.65,7.751,6.8244,24.7925,2769.8899,6.2095,651.16,0.9584,1.2948,3.1718,9.1561,0.6625,1.5557,1.0935
20150720,12.4361,31.184,2.6985,1.3708,8.6221,56.964,3.8093,3.1816,8.2355,3.8077,16.012,1152.2,124.27,63.6675,3.8285,13395.0,286.42,7.751,6.8917,25.014,2761.79,6.2097,649.45,0.9646,1.2994,3.196,9.1497,0.6566,1.5564,1.0825
20150717,12.36,31.076999999999998,2.6529,1.3677,8.6538,56.9489,3.7921,3.1825,8.1733,3.7968,15.9266,1147.49,124.09,63.4737,3.8212,13353.0,285.28,7.7503,6.8899,24.9835,2760.95,6.2095,645.9,0.9615,1.2972,3.1881,9.1438,0.6527,1.56,1.083
20150716,12.3899,31.134,2.6567,1.3668,8.5524,56.9695,3.782,3.1765,8.1626,3.8055,15.8307,1149.25,124.15,63.515,3.7938,13348.0,284.54,7.7513,6.8607,24.9113,2737.8101,6.2095,642.08,0.9578,1.2957,3.1565,9.129,0.6513,1.5609,1.0875
20150715,12.4185,31.143,2.6465,1.3656,8.5065,56.9463,3.7723,3.1798,8.1551,3.803,15.7822,1143.55,123.76,63.4225,3.7788,13346.0,282.75,7.751,6.8145,24.7134,2715.99,6.2092,642.75,0.9519,1.2913,3.14,9.1355,0.659,1.5639,1.095
20150714,12.3234,31.069000000000003,2.6315,1.3613,8.4957,56.4132,3.7508,3.1785,8.1014,3.8073,15.6616,1142.0601,123.4,63.3925,3.7689,13339.0,282.21,7.7513,6.7785,24.5743,2686.6699,6.209,642.22,0.9448,1.2728,3.1401,9.1308,0.6715,1.5636,1.1009
20150713,12.4499,30.999000000000002,2.6461,1.3569,8.4896,56.5496,3.76,3.179,8.0857,3.803,15.7003,1130.51,123.43,63.5175,3.7775,13298.0,282.42,7.752000000000001,6.7827,24.642,2685.7,6.2084,643.87,0.9502,1.2741,3.1338,9.1266,0.6694,1.5487,1.1002
20150710,12.4503,31.000999999999998,2.6667,1.3511,8.4272,56.4185,3.7438,3.1765,8.0091,3.7939999999999996,15.7137,1129.52,122.78,63.4,3.7638,13314.0,279.4,7.7513,6.6857,24.2759,2673.2,6.2094,646.75,0.9387,1.2658,3.1602,9.121,0.6726,1.5517,1.1162
20150709,12.5108,31.065,2.6787,1.3498,8.488,57.1652,3.8204,3.181,8.1399,3.7952,15.8153,1133.91,121.34,63.39,3.7873,13334.0,285.85,7.7519,6.7621,24.558000000000003,2674.7,6.2088,646.66,0.9478,1.2707,3.2203,9.11865,0.6743,1.538,1.1036
20150708,12.5749,31.07,2.6883,1.35,8.4625,57.4749,3.8269,3.185,8.2248,3.8080000000000003,15.8484,1136.72,120.71,63.5963,3.7909,13356.0,287.07,7.7525,6.7365,24.5175,2683.6001,6.2091,652.16,0.9453,1.2746,3.2353,9.1163,0.6729,1.5361,1.1077
20150707,12.453,30.989,2.6863,1.3541,8.5121,56.7104,3.8217,3.1845,8.1586,3.8073,15.7971,1130.2,122.54,63.46,3.7821,13330.0,287.77,7.7548,6.7779,24.6182,2691.97,6.2099,649.45,0.9466,1.2705,3.1862,9.0981,0.6651,1.5462,1.1011
20150706,12.3909,30.928,2.6781,1.3486,8.4595,56.8753,3.8016,3.177,8.0746,3.8092,15.713,1126.4399,122.57,63.4,3.7672,13347.0,286.09,7.7533,6.75,24.5775,2670.3,6.2092,641.21,0.9425,1.2652,3.1378,9.1078,0.6688,1.5605,1.1056
20150703,12.3166,30.881999999999998,2.6901,1.3459,8.4538,55.9695,3.7699,3.1765,7.9881,3.7795,15.7302,1122.97,122.79,63.4388,3.7694,13320.0,283.18,7.7528,6.7135,24.410999999999998,2637.02,6.2055,636.44,0.9404,1.2574,3.1343,9.1004,0.6691,1.557,1.1114
20150702,12.2492,30.926,2.6845,1.3479,8.4592,55.5179,3.7818,3.1715,7.9632,3.7752,15.66,1125.0,123.07,63.5125,3.7722,13337.0,284.09,7.7517,6.7272,24.5815,2632.96,6.2045,635.0,0.9435,1.254,3.0967,9.0956,0.6722,1.5609,1.1084
20150701,12.2513,30.906,2.6917,1.3530000000000002,8.3824,55.8424,3.7895,3.1776,7.9352,3.7485,15.7784,1117.59,123.17,63.605,3.7882,13325.0,284.02,7.7525,6.7498,24.6668,2639.5,6.2016,638.95,0.9484,1.2590000000000001,3.1492,9.0923,0.6734,1.5617,1.1053
20150630,12.1688,30.873,2.6816,1.3474,8.2872,55.3415,3.7603,3.1795,7.8532,3.7733,15.7389,1115.49,122.5,63.65,3.7747,13339.0,282.62,7.7517,6.6927,24.4712,2606.0,6.2010000000000005,639.12,0.9355,1.2494,3.103,9.0869,0.6765,1.5712,1.1147
20150629,12.2431,30.974,2.7038,1.3461,8.2274,55.7491,3.735,3.178,7.8607,3.7843,15.6873,1125.1899,122.54,63.8525,3.772,13339.0,281.01,7.7523,6.6402,24.2971,2590.3999,6.2087,639.73,0.9249,1.2403,3.1177,9.0807,0.6851,1.5738,1.1236
20150626,12.2014,30.930999999999997,2.6646,1.3498,8.3025,54.8064,3.7375,3.1725,7.837000000000001,3.7680000000000002,15.5582,1116.4399,123.85,63.6425,3.7933,13308.0,279.56,7.7524,6.6814,24.393,2584.0901,6.2094,635.01,0.9333,1.2321,3.1293,9.0781,0.6856,1.5746,1.1167
20150625,12.1102,30.943,2.6552,1.3441,8.2446,54.6997,3.7233,3.1695,7.8087,3.7575,15.4808,1110.2,123.63,63.625,3.7778,13328.0,278.83,7.7527,6.6577,24.3014,2560.6499,6.2092,631.56,0.9368,1.2328,3.1275,9.0719,0.6909,1.5747,1.1205
20150624,12.1534,30.910999999999998,2.6777,1.3434,8.2403,54.4623,3.7224,3.1719999999999997,7.852,3.7513,15.4991,1108.51,123.85,63.5975,3.7460000000000004,13301.0,277.53,7.7524,6.6574,24.311999999999998,2559.5,6.2072,632.51,0.9337,1.2383,3.0984,9.0688,0.6890000000000001,1.5706,1.1205
20150623,12.1691,30.846,2.6794,1.341,8.2598,53.8496,3.7265,3.18,7.8247,3.7392,15.4002,1104.7,123.94,63.605,3.7587,13255.0,277.42,7.7527,6.6816,24.3616,2552.2,6.2067,633.26,0.9341,1.2327,3.0754,9.0639,0.6854,1.5729,1.1167
20150622,12.0992,30.771,2.6655,1.3356,8.1477,53.9363,3.6742,3.1719999999999997,7.7474,3.7325,15.338,1098.97,123.37,63.515,3.7739,13306.0,274.01,7.7513,6.5796,23.9816,2535.8,6.20805,631.58,0.9214,1.2309,3.0803,9.0617,0.6864,1.5824,1.1341
20150619,12.1636,30.784000000000002,2.6948,1.3339,8.1163,54.036,3.6821,3.1685,7.723,3.7435,15.3486,1107.05,122.71,63.5625,3.8248,13332.0,275.86,7.7515,6.5728,24.0087,2553.3999,6.2094,632.7,0.9175,1.2267,3.0978,9.0568,0.691,1.5883,1.1352
20150618,12.2469,30.744,2.7123,1.3342,8.1316,53.4535,3.6743,3.1641,7.7959,3.7089999999999996,15.3425,1107.12,122.96,63.7325,3.8205,13307.0,275.16,7.7524,6.5691,23.9725,2542.0701,6.2081,628.21,0.9217,1.2222,3.0602,9.0431,0.6927,1.588,1.1359
20150617,12.2646,30.910999999999998,2.7069,1.3359,8.1099,53.6434,3.6637,3.1635,7.6579999999999995,3.7575,15.255,1117.73,123.43,64.1175,3.8164,13348.0,274.54,7.7523,6.577999999999999,24.0447,2550.45,6.2095,637.6,0.922,1.2228,3.0566,9.0458,0.6987,1.5833,1.1337
20150616,12.3683,30.921,2.7344,1.3423,8.1728,53.787,3.6842,3.1630000000000003,7.7599,3.7510000000000003,15.3905,1118.49,123.36,64.2525,3.8389,13348.0,277.01,7.7521,6.6312,24.2344,2538.3101,6.2085,636.24,0.9322,1.2295,3.0889,9.044,0.6989,1.5648,1.1248
