Date,LF98TRUU Index  (R4),I17660US Index  (R2),BEHGTRUU Index  (L2),BEBGTRUU Index  (L3),BEBGOAS Index  (L1),BEHGOAS Index  (R1),LF98OAS Index  (L1),BLQCOAS Index  (R1),USYC2Y10 Index  (R3)
,US High Yied,US Investment Grade,Emerging Investment Grade,Emerging High Yield,Emerging High Yield OAS,Emerging Investment Grade OAS,US High Yield OAS,US Investment Grade OAS,US 10 Year -2 Year Gov Spread
10/24/2000,536.06,,,256.4462,8.17,,7.04,,-29.05
10/23/2000,535.65,,,256.7641,8.11,,7.08,,-24.4
10/20/2000,534.91,,,257.0116,8.02,,7.05,,-17.95
10/19/2000,534.46,,,258.363,7.85,,7.03,,-17.4
10/18/2000,535.4,,,257.142,7.94,,6.98,,-17.15
10/17/2000,536.74,,,259.1423,7.76,,6.95,,-15.7
10/16/2000,540.87,,,261.8292,7.5,,6.73,,-9.85
10/13/2000,542.43,,,261.6027,7.52,,6.7,,-15.85
10/12/2000,543.59,,,262.7742,7.41,,6.62,,-14.75
10/11/2000,544.48,,,264.616,7.22,,6.52,,-4.95
10/10/2000,545.29,,,265.1931,7.16,,6.47,,-16.25
10/6/2000,545.32,,,264.7114,7.13,,6.39,,-18.25
10/5/2000,545.39,,,265.6813,7.01,,6.39,,-11.7
10/4/2000,545.41,,,265.4053,6.99,,6.35,,-11.75
10/3/2000,545.44,,,264.5368,7.07,,6.37,,-14.5
10/2/2000,545.64,,,263.6746,7.14,,6.38,,-17.25
9/29/2000,545.72,,127.6543,264.194,7.23,1.54,6.38,,-16.85
9/28/2000,547.9,,,264.0571,7.22,,6.26,,-16.65
9/27/2000,548.62,,,263.5875,7.25,,6.29,,-17.9
9/26/2000,551.46,,,263.0502,7.29,,6.23,,-24.6
9/25/2000,551.88,,,263.0612,7.24,,6.19,,-21.05
9/22/2000,551.16,,,262.4606,7.26,,6.18,,-24.35
9/21/2000,551.91,,,261.1007,7.35,,6.12,,-26
9/20/2000,551.96,,,260.9305,7.33,,6.09,,-12.6
9/19/2000,552.35,,,262.107,7.24,,6.13,,-24
9/18/2000,554.24,,,263.1123,7.19,,6.05,,-19.55
9/15/2000,554.8,,,265.4608,6.99,,6,,-18.4
9/14/2000,555.3,,,266.9329,6.9,,6.01,,-28.15
9/13/2000,555.58,,,266.8953,6.95,,6.04,,-36.9
9/12/2000,555.43,,,267.2955,7.6,,6.02,,-30.4
9/11/2000,555.29,,,267.0716,7.58,,6.04,,-35.3
9/8/2000,555.11,,,268.3062,7.51,,6.05,,-38
9/7/2000,554.55,,,268.4565,7.47,,6.04,,-34.2
9/6/2000,553.77,,,269.3325,7.41,,6.08,,-40.4
9/5/2000,553.36,,,268.8586,7.4,,6.13,,-41.4
9/1/2000,551.57,,,268.6396,7.37,,6.15,,-40.3
8/31/2000,550.53,,127.3139,267.7437,7.49,1.54,6.13,,-35.35
8/30/2000,549.97,,,266.0893,7.72,,6.02,,-36.3
8/29/2000,548.36,,,265.5749,7.6,,6.07,,-42.25
8/28/2000,548.16,,,265.8667,7.66,,6.1,,-47.85
8/25/2000,547.45,,,266.09,7.57,,6.18,,-49.3
8/24/2000,547.58,,,265.0787,7.65,,6.19,,-47.8
8/23/2000,547.45,,,264.5069,7.68,,6.17,,-46.1
8/22/2000,547.44,,,264.2433,7.67,,6.11,,-43.3
8/21/2000,547.63,,,263.0393,7.73,,6.09,,-47.9
8/18/2000,547.28,,,263.4768,7.68,,6.09,,-50.45
8/17/2000,547.1,,,264.5927,7.54,,6.06,,-44.15
8/16/2000,547.18,,,264.0964,7.53,,6.04,,-44.9
8/15/2000,547.07,,,264.447,7.51,,6.06,,-48.45
8/14/2000,548.04,,,265.6767,,,,,-49.85
8/11/2000,547.76,,,265.1939,,,,,-43.7
8/10/2000,549.66,,,264.8028,,,,,-48.15
8/9/2000,549.47,,,264.1232,,,,,-24.3
8/8/2000,548.71,,,263.2788,,,,,-23.9
8/7/2000,548.29,,,263.1748,,,,,-20.35
8/4/2000,547.62,,,262.7607,,,,,-27.55
8/3/2000,547.39,,,261.9974,,,,,-18.25
8/2/2000,546.93,,,261.3833,,,,,-23.55
8/1/2000,546.73,,,260.8586,,,,,-23.6
7/31/2000,546.79,,124.2424,260.8352,,2.26,5.92,,-20.6
7/28/2000,547.07,,,259.4558,,,,,-25.45
7/27/2000,548.56,,,259.8573,,,,,-28
7/26/2000,548.61,,,259.4334,,,,,-23.55
7/25/2000,548.7,,,259.4422,,,,,-30.5
7/24/2000,548.54,,,259.4996,,,,,-29.85
7/21/2000,548.17,,,259.2693,,,,,-34.35
7/20/2000,548.08,,,258.6509,,,,,-32.2
7/19/2000,547.46,,,257.2585,,,,,-16.2
7/18/2000,547.1,,,257.8496,,,,,-31.35
7/17/2000,546.75,,,258.0765,,,,,-28.05
7/14/2000,545.83,,,258.0348,,,,,-34.15
7/13/2000,545.25,,,257.795,,,,,-38.95
7/12/2000,544.28,,,256.8857,,,,,-20.35
7/11/2000,544.81,,,255.7663,,,,,-27.85
7/10/2000,544.48,,,256.398,,,,,-27.4
7/7/2000,543.97,,,256.1114,,,,,-29.95
7/6/2000,543.49,,,255.5713,,,,,-22.75
7/5/2000,543.51,,,255.651,,,,,-35.15
7/3/2000,543.2,,,254.856,,,,,-29.55
6/30/2000,542.65,,121.5449,253.7646,,2.49,5.85,,-26.25
6/29/2000,542.18,,,253.2194,,,,,-33.5
6/28/2000,541.76,,,253.1845,,,,,-25.45
6/27/2000,541.69,,,252.7919,,,,,-37.35
6/26/2000,541.14,,,251.9568,,,,,-39.2
6/23/2000,540.61,,,250.8451,,,,,-30.05
6/22/2000,540.68,,,251.6969,,,,,-43.45
6/21/2000,540.55,,,253.0103,,,,,-37.35
6/20/2000,541.37,,,253.0285,,,,,-47.6
6/19/2000,540.58,,,252.7355,,,,,-42.8
6/16/2000,540.42,,,252.4433,,,,,-41.3
6/15/2000,539.89,,,252.1804,,,,,-30
6/14/2000,539.28,,,252.2837,,,,,-37.9
6/13/2000,538.48,,,251.5308,,,,,-29.6
6/12/2000,538.49,,,250.5882,,,,,-41
6/9/2000,537.74,,,250.8144,,,,,-37.25
6/8/2000,536.91,,,249.439,,,,,-41.75
6/7/2000,536.15,,,249.3882,,,,,-40.15
6/6/2000,535.51,,,248.1975,,,,,-41.2
6/5/2000,534.39,,,248.6942,,,,,-36.95
6/2/2000,533.24,,,249.406,,,,,-34
6/1/2000,532.2,,,246.0905,,,,,-31.85
5/31/2000,531.82,,118.3567,242.676,,3.09,6.07,,-31.45
5/30/2000,531.96,,,243.4386,,,,,-29.55
5/26/2000,533.91,,,241.6003,,,,,-34.1
5/25/2000,534.57,,,241.1069,,,,,-27.8
5/24/2000,534.26,,,240.202,,,,,-23.95
5/23/2000,535.5,,,238.7516,,,,,-39.65
5/22/2000,535.6,,,239.5669,,,,,-34.85
5/19/2000,536.21,,,240.2099,,,,,-31.95
5/18/2000,537.93,,,241.817,,,,,-29.95
5/17/2000,538.42,,,241.9274,,,,,-41.15
5/16/2000,538.5,,,242.2631,,,,,-47.45
5/15/2000,538.35,,,241.3087,,,,,-42.55
5/12/2000,537.38,,,240.3765,,,,,-33.35
5/11/2000,538.03,,,241.63,,,,,-48.75
5/10/2000,538.11,,,240.7836,,,,,-38.85
5/9/2000,537.98,,,242.4213,,,,,-26.15
5/8/2000,537.88,,,242.3077,,,,,-28.3
5/5/2000,537.6,,,243.5414,,,,,-34.55
5/4/2000,537.75,,,244.9077,,,,,-39.75
5/3/2000,538.06,,,246.812,,,,,-35.35
5/2/2000,537.67,,,249.0473,,,,,-44.65
5/1/2000,537.63,,,249.4369,,,,,-43.25
4/28/2000,537.33,,119.5338,249.0189,,2.76,5.84,,-50.7
4/27/2000,537.61,,,249.4979,,,,,-45.3
4/26/2000,538.54,,,249.8726,,,,,-48.3
4/25/2000,538.79,,,250.1452,,,,,-37.3
4/24/2000,538.7,,,248.9994,,,,,-46.7
4/20/2000,538.21,,,249.3036,,,,,-36.75
4/19/2000,538.05,,,248.8325,,,,,-36.95
4/18/2000,537.47,,,248.428,,,,,-26.05
4/17/2000,537.95,,,248.0706,,,,,-29.05
4/14/2000,538.35,,,248.2989,,,,,-46.6
4/13/2000,538.63,,,250.4156,,,,,-32.9
4/12/2000,538.51,,,249.9292,,,,,-41.25
4/11/2000,538.45,,,250.5106,,,,,-47.5
4/10/2000,538.72,,,251.1238,,,,,-56
4/7/2000,537.85,,,250.9003,,,,,-41
4/6/2000,536.28,,,250.3864,,,,,-43.2
4/5/2000,536.24,,,249.6263,,,,,-52.05
4/4/2000,536.9,,,251.3289,,,,,-40.45
4/3/2000,536.46,,,252.0959,,,,,-34.3
3/31/2000,536.47,,120.1319,253.1063,,2.73,5.79,,-41.45
3/30/2000,537.48,,,252.0901,,,,,-42.35
3/29/2000,543.64,,,254.0382,,,,,-33.65
3/28/2000,544.41,,,254.3165,,,,,-43.75
3/27/2000,545.02,,,254.5465,,,,,-41.25
3/24/2000,547.05,,,254.3788,,,,,-42.35
3/23/2000,547.3,,,254.2654,,,,,-54.55
3/22/2000,547.05,,,254.2652,,,,,-38.9
3/21/2000,546.84,,,253.139,,,,,-34
3/20/2000,547.2,,,252.2741,,,,,-31.85
3/17/2000,546.84,,,252.1629,,,,,-31.6
3/16/2000,547.2,,,251.0659,,,,,-23.95
3/15/2000,547.26,,,250.2275,,,,,-19.35
3/14/2000,547.91,,,250.7431,,,,,-20.2
3/13/2000,548.65,,,250.4033,,,,,-9.75
3/10/2000,548.73,,,250.979,,,,,-12.8
3/9/2000,548.93,,,251.5834,,,,,-19.4
3/8/2000,548.68,,,250.9418,,,,,-9.8
3/7/2000,548.5,,,249.5872,,,,,-12.15
3/6/2000,548.21,,,248.7286,,,,,-7.5
3/3/2000,547.96,,,248.6021,,,,,-14.1
3/2/2000,547.72,,,247.8981,,,,,-11.15
3/1/2000,547.73,,,245.7018,,,,,-12.65
2/29/2000,547.99,,118.7762,245.781,,3.23,4.97,,-9.5
2/28/2000,549.02,,,244.0182,,,,,-9.9
2/25/2000,554.07,,,243.6428,,,,,-18.65
2/24/2000,549.32,,,242.9024,,,,,-2.95
2/23/2000,548.93,,,242.8104,,,,,-9.9
2/22/2000,549.29,,,242.3764,,,,,-26
2/18/2000,548.34,,,242.0063,,,,,-14.9
2/17/2000,548.26,,,242.2896,,,,,-7.05
2/16/2000,548.18,,,242.3328,,,,,-12.65
2/15/2000,548.17,,,242.5516,,,,,-5.85
2/14/2000,548.7,,,241.6543,,,,,-7.35
2/11/2000,548.24,,,240.4939,,,,,-1.55
2/10/2000,548.08,,,240.1966,,,,,2.65
2/9/2000,548.29,,,239.887,,,,,-0.2
2/8/2000,548.25,,,240.213,,,,,-3.95
2/7/2000,547.65,,,239.0349,,,,,-3.95
2/4/2000,547.84,,,237.7191,,,,,-12.1
2/3/2000,548.04,,,235.805,,,,,-12.85
2/2/2000,547.37,,,233.9586,,,,,5
2/1/2000,547.38,,,233.7018,,,,,2.75
1/31/2000,546.93,,116.4799,233.515,,3.32,4.82,,9.05
1/28/2000,547.16,,,233.3002,,,,,6.65
1/27/2000,546.77,,,234.518,,,,,13.45
1/26/2000,546.58,,,234.5747,,,,,15.8
1/25/2000,546.7,,,234.4111,,,,,25
1/24/2000,546.77,,,234.5165,,,,,25.25
1/21/2000,545.47,,,234.3148,,,,,35.95
1/20/2000,545.55,,,233.597,,,,,33.05
1/19/2000,545.77,,,233.6329,,,,,24.05
1/18/2000,545.68,,,233.3918,,,,,30.05
1/14/2000,545.75,,,232.8622,,,,,24.85
1/13/2000,545.91,,,232.9629,,,,,20
1/12/2000,545.97,,,231.5035,,,,,30.9
1/11/2000,546.04,,,232.4551,,,,,18.5
1/10/2000,546.54,,,234.2534,,,,,12.35
1/7/2000,546.73,,,234.3528,,,,,15.6
1/6/2000,547.01,,,232.1567,,,,,21.6
1/5/2000,546.83,,,233.319,,,,,29.55
1/4/2000,547.66,,,233.3124,,,,,13.85
1/3/2000,548.29,,,234.0225,,,,,29.3
12/31/1999,549.3,,116.0533,235.1217,,3.05,4.67,,5.85
12/30/1999,549.19,,,233.7945,,,,,15.2
12/29/1999,549.36,,,233.0281,,,,,22.05
12/28/1999,548.87,,,232.7531,,,,,21.6
12/27/1999,548.88,,,232.8028,,,,,18.8
12/23/1999,548.6,,,232.3864,,,,,18.5
12/22/1999,548.55,,,232.2366,,,,,14.2
12/21/1999,548.6,,,232.4721,,,,,16.95
12/20/1999,548.85,,,231.6477,,,,,14.7
12/17/1999,548.77,,,231.1359,,,,,9.4
12/16/1999,548.72,,,230.7755,,,,,15.95
12/15/1999,548.92,,,230.4828,,,,,9.2
12/14/1999,548.3,,,230.0974,,,,,14.1
12/13/1999,548.77,,,230.5403,,,,,3.35
12/10/1999,547.32,,,228.7644,,,,,11.75
12/9/1999,546.71,,,227.324,,,,,21.4
12/8/1999,546.41,,,226.4774,,,,,18.9
12/7/1999,546.24,,,227.0433,,,,,13.7
12/6/1999,545.71,,,227.0115,,,,,21
12/3/1999,543.91,,,226.4161,,,,,20.65
12/2/1999,543.2,,,224.1518,,,,,26.15
12/1/1999,543.15,,,223.8927,,,,,14.4
11/30/1999,543.19,,115.4349,223.8953,,2.6,4.98,,15.2
11/29/1999,543.18,,,224.7254,,,,,19.25
11/26/1999,542.19,,,225.4355,,,,,6.95
11/24/1999,541.81,,,225.2985,,,,,12.35
11/23/1999,541.69,,,225.2355,,,,,12.4
11/22/1999,541.52,,,224.2897,,,,,14.7
11/19/1999,541.29,,,222.9875,,,,,11.9
11/18/1999,540.75,,,223.9472,,,,,14.95
11/17/1999,540.98,,,223.6469,,,,,14.75
11/16/1999,541.05,,,224.9213,,,,,8.05
11/15/1999,541.03,,,224.217,,,,,8.5
11/12/1999,541.05,,,223.5708,,,,,16.2
11/10/1999,541.31,,,222.8235,,,,,18.5
11/9/1999,541.26,,,222.9442,,,,,15.5
11/8/1999,540.72,,,222.566,,,,,18.65
11/5/1999,540.18,,,221.2951,,,,,20.9
11/4/1999,539.47,,,221.3901,,,,,24.05
11/3/1999,537.7,,,220.3452,,,,,24.2
11/2/1999,537.32,,,219.6625,,,,,22.35
11/1/1999,536.96,,,218.3256,,,,,24.5
10/29/1999,536.88,,113.8807,218.0803,,2.91,5.25,,20.4
10/28/1999,538.39,,,216.4378,,,,,33.4
10/27/1999,538.01,,,215.4491,,,,,32.65
10/26/1999,538.13,,,215.6398,,,,,29.7
10/25/1999,538.43,,,214.8959,,,,,22.15
10/22/1999,538.28,,,214.8402,,,,,24.55
10/21/1999,539.11,,,213.1836,,,,,26.85
10/20/1999,539.18,,,212.3673,,,,,26
10/19/1999,539.37,,,211.4077,,,,,28.45
10/18/1999,539.93,,,210.6615,,,,,24.95
10/15/1999,539.9,,,210.5584,,,,,20.75
10/14/1999,539.74,,,210.818,,,,,37.1
10/13/1999,540.09,,,210.7198,,,,,21.45
10/12/1999,541.44,,,211.428,,,,,20.65
10/8/1999,539.82,,,212.4674,,,,,25.15
10/7/1999,539.55,,,212.1379,,,,,25.8
10/6/1999,540.34,,,211.4674,,,,,24.1
10/5/1999,540.23,,,210.3336,,,,,23.55
10/4/1999,540.42,,,210.3617,,,,,15.9
10/1/1999,539.62,,,209.333,,,,,30.25
9/30/1999,540.47,,112.0765,209.6104,,3.19,5.18,,18.1
9/29/1999,541.8,,,209.1216,,,,,36.1
9/28/1999,542.55,,,209.2805,,,,,23.05
9/27/1999,542.92,,,209.6674,,,,,17.95
9/24/1999,542.74,,,209.142,,,,,19.3
9/23/1999,542.68,,,209.1144,,,,,25.45
9/22/1999,542.93,,,208.6599,,,,,37.15
9/21/1999,543.47,,,208.7008,,,,,28.5
9/20/1999,544.08,,,209.1343,,,,,25.75
9/17/1999,543.8,,,208.6973,,,,,23.1
9/16/1999,543.51,,,207.7722,,,,,29.25
9/15/1999,543.32,,,207.9967,,,,,30.55
9/14/1999,543.21,,,208.7388,,,,,32.8
9/13/1999,543.54,,,209.054,,,,,21.6
9/10/1999,543.65,,,209.3266,,,,,25.9
9/9/1999,543.15,,,208.0968,,,,,32.45
9/8/1999,543.24,,,207.1044,,,,,24.45
9/7/1999,544.58,,,206.7834,,,,,28.2
9/3/1999,544.24,,,205.6661,,,,,26.6
9/2/1999,543.58,,,205.0587,,,,,38.65
9/1/1999,543.83,,,205.2552,,,,,25.35
8/31/1999,544.39,,111.1452,204.9974,,3.19,4.82,,24.75
8/30/1999,545.83,,,205.3899,,,,,23.3
8/27/1999,545.89,,,206.01,,,,,13.3
8/26/1999,546.39,,,205.926,,,,,11.3
8/25/1999,546.54,,,206.2633,,,,,13.95
8/24/1999,545.89,,,204.5391,,,,,28.85
8/23/1999,545.85,,,204.1272,,,,,29.2
8/20/1999,545.32,,,203.8184,,,,,22.75
8/19/1999,544.73,,,204.121,,,,,28.95
8/18/1999,544.79,,,205.1231,,,,,24.35
8/17/1999,544.72,,,205.3484,,,,,25
8/16/1999,544.17,,,204.3431,,,,,29.85
8/13/1999,543.76,,,203.9909,,,,,26.25
8/12/1999,543.81,,,203.2267,,,,,37.4
8/11/1999,544.28,,,202.6122,,,,,33.3
8/10/1999,543.88,,,201.6295,,,,,42.4
8/9/1999,545.29,,,201.4638,,,,,35.35
8/6/1999,547.92,,,201.9895,,,,,26.3
8/5/1999,548.61,,,201.7597,,,,,17.85
8/4/1999,549.4,,,202.5362,,,,,41.7
8/3/1999,548.96,,,203.2048,,,,,34.4
8/2/1999,550.12,,,203.8769,,,,,26.05
7/30/1999,550.47,,110.7866,205.1188,,3.21,4.59,,25.55
7/29/1999,550.37,,,205.0184,,,,,25.05
7/28/1999,553.13,,,205.2474,,,,,18.6
7/27/1999,553.2,,,205.087,,,,,25.55
7/26/1999,553.1,,,203.8544,,,,,29.8
7/23/1999,553.46,,,203.9101,,,,,27.4
7/22/1999,554.86,,,204.1384,,,,,22.65
7/21/1999,555.33,,,204.5622,,,,,14.55
7/20/1999,555.28,,,204.9535,,,,,21.6
7/19/1999,555.15,,,205.5348,,,,,26.15
7/16/1999,554.55,,,204.7224,,,,,22.3
7/15/1999,554.18,,,204.9284,,,,,26.25
7/14/1999,553.62,,,204.7514,,,,,20.15
7/13/1999,553.17,,,204.4787,,,,,17.35
7/12/1999,552.5,,,203.7383,,,,,23.65
7/9/1999,550.04,,,206.0584,,,,,31.9
7/8/1999,549.5,,,206.5984,,,,,25.1
7/7/1999,548.93,,,207.6539,,,,,33.35
7/6/1999,548.85,,,207.9403,,,,,25.85
7/2/1999,548.41,,,207.0589,,,,,25.95
7/1/1999,548.18,,,207.4822,,,,,26.35
6/30/1999,548.27,,111.7415,207.5127,,2.96,4.69,,20.2
6/29/1999,548.35,,,204.9306,,,,,41.45
6/28/1999,548.36,,,204.2714,,,,,26.4
6/25/1999,547.74,,,204.0891,,,,,34.35
6/24/1999,547.45,,,205.5688,,,,,30.85
6/23/1999,547.62,,,206.1379,,,,,31.25
6/22/1999,547.8,,,207.0203,,,,,21.25
6/21/1999,547.81,,,206.9205,,,,,25.3
6/18/1999,547.67,,,206.4861,,,,,23.9
6/17/1999,547.71,,,206.5853,,,,,23.5
6/16/1999,546.51,,,204.175,,,,,44.15
6/15/1999,546.54,,,202.369,,,,,39.9
6/14/1999,546.62,,,200.9111,,,,,32.8
6/11/1999,546.05,,,200.3869,,,,,38.7
6/10/1999,547.16,,,201.1722,,,,,23.45
6/9/1999,547.62,,,201.7573,,,,,23.55
6/8/1999,547.83,,,202.4024,,,,,21.45
6/7/1999,547.77,,,202.3726,,,,,23.4
6/4/1999,547.23,,,201.0874,,,,,26.65
6/3/1999,547.22,,,200.0379,,,,,26.2
6/2/1999,547.93,,,199.6946,,,,,25
6/1/1999,548.8,,,199.0374,,,,,23.55
5/28/1999,549.44,,110.6539,200.1028,,3.14,4.58,,20.7
5/27/1999,549.56,,,199.8316,,,,,21.3
5/26/1999,551.8,,,201.6321,,,,,12.15
5/25/1999,551.88,,,198.6713,,,,,13.4
5/24/1999,552.45,,,197.5614,,,,,21.85
5/21/1999,552.06,,,199.1791,,,,,26.05
5/20/1999,551.68,,,201.9804,,,,,33.05
5/19/1999,553.32,,,202.6254,,,,,25.8
5/18/1999,553.05,,,204.3072,,,,,32.45
5/17/1999,553.04,,,205.2103,,,,,29.15
5/14/1999,552.95,,,206.5166,,,,,36.1
5/13/1999,554.41,,,208.0053,,,,,11.95
5/12/1999,554.61,,,207.5387,,,,,45.65
5/11/1999,554.77,,,209.0139,,,,,40.55
5/10/1999,555.62,,,209.9349,,,,,36.1
5/7/1999,555.48,,,209.7192,,,,,40.35
5/6/1999,557.15,,,208.5452,,,,,33.85
5/5/1999,557.79,,,208.627,,,,,22.25
5/4/1999,557.86,,,209.3723,,,,,31.75
5/3/1999,557.13,,,209.2718,,,,,27.15
4/30/1999,556.98,,113.2152,208.4966,,2.8,4.44,,29
4/29/1999,557.56,,,206.2792,,,,,16.2
4/28/1999,556.52,,,205.7038,,,,,30.9
4/27/1999,555.39,,,205.9428,,,,,17.25
4/26/1999,555.82,,,206.8629,,,,,22.4
4/23/1999,555.66,,,206.6439,,,,,24.55
4/22/1999,555.39,,,206.6352,,,,,21.5
4/21/1999,555.58,,,206.7342,,,,,15.75
4/20/1999,555.38,,,206.1503,,,,,14.75
4/19/1999,555.05,,,206.8315,,,,,21.95
4/16/1999,554.2,,,206.2191,,,,,29.2
4/15/1999,554.12,,,204.1685,,,,,17.2
4/14/1999,553.58,,,203.9445,,,,,17.25
4/13/1999,552.99,,,203.3292,,,,,16.55
4/12/1999,552.25,,,201.8646,,,,,13
4/9/1999,551.71,,,200.7813,,,,,14.9
4/8/1999,549.87,,,200.8745,,,,,16.55
4/7/1999,549.13,,,199.4747,,,,,26.05
4/6/1999,548.56,,,198.4677,,,,,22.05
4/5/1999,547.5,,,198.3186,,,,,28.55
4/1/1999,546.46,,,196.1007,,,,,33.35
3/31/1999,546.39,,110.6851,195.9146,,3.17,4.75,,23.8
3/30/1999,545.8,,,195.3847,,,,,20.4
3/29/1999,545.2,,,194.2212,,,,,30.5
3/26/1999,545.3,,,193.1526,,,,,19.5
3/25/1999,545.87,,,193.0787,,,,,23.5
3/24/1999,544.66,,,192.1601,,,,,13.55
3/23/1999,544.43,,,192.8599,,,,,17.1
3/22/1999,544.27,,,193.5593,,,,,22.2
3/19/1999,543.97,,,193.5643,,,,,12.95
3/18/1999,542.36,,,193.0084,,,,,7.5
3/17/1999,542.06,,,191.9618,,,,,15.35
3/16/1999,541.9,,,191.869,,,,,12.1
3/15/1999,541.71,,,191.8865,,,,,18.65
3/12/1999,541.94,,,189.7328,,,,,16.1
3/11/1999,541.87,,,189.2952,,,,,21.35
3/10/1999,541.4,,,189.4505,,,,,15.4
3/9/1999,540.85,,,186.817,,,,,14.35
3/8/1999,539.74,,,185.6466,,,,,25.95
3/5/1999,539.34,,,185.1702,,,,,22.65
3/4/1999,538.99,,,183.4851,,,,,30.6
3/3/1999,539.19,,,182.2726,,,,,18.75
3/2/1999,540.04,,,183.1353,,,,,14.85
3/1/1999,540.35,,,185.1107,,,,,26.1
2/26/1999,541.23,,108.7759,184.4084,,3.3,4.78,,9.1
2/25/1999,540.32,,,183.9105,,,,,21.15
2/24/1999,543.67,,,185.5368,,,,,-0.85
2/23/1999,544.58,,,186.0252,,,,,3.95
2/22/1999,545.03,,,187.1971,,,,,1.35
2/19/1999,544.84,,,187.6635,,,,,18.65
2/18/1999,544.98,,,187.6565,,,,,10.55
2/17/1999,545.48,,,187.9027,,,,,4.15
2/16/1999,545.53,,,187.9083,,,,,14.5
2/12/1999,545.14,,,186.3493,,,,,14.2
2/11/1999,545.76,,,185.9687,,,,,1
2/10/1999,545.55,,,184.177,,,,,11.5
2/9/1999,545.78,,,183.2763,,,,,9.2
2/8/1999,545.53,,,182.6314,,,,,17.3
2/5/1999,545,,,183.432,,,,,16.05
2/4/1999,543.48,,,185.0122,,,,,8
2/3/1999,543.51,,,184.7716,,,,,7.2
2/2/1999,543.82,,,185.3865,,,,,9.45
2/1/1999,544.05,,,184.7422,,,,,4.95
1/29/1999,544.43,,108.527,181.6506,,3.74,5.15,,0.6
1/28/1999,543.25,,,179.9858,,,,,8.9
1/27/1999,542.62,,,177.8996,,,,,11.5
1/26/1999,541.44,,,177.487,,,,,10
1/25/1999,541.35,,,175.1246,,,,,4.2
1/22/1999,540.58,,,176.5777,,,,,3.85
1/21/1999,540.54,,,177.8997,,,,,12.85
1/20/1999,539.96,,,182.2138,,,,,15.35
1/19/1999,539.92,,,181.0517,,,,,7.65
1/15/1999,539.3,,,178.3417,,,,,12.5
1/14/1999,539.48,,,170.4849,,,,,5
1/13/1999,539.36,,,173.0949,,,,,26.2
1/12/1999,539.6,,,181.0767,,,,,26.35
1/11/1999,539.12,,,184.0216,,,,,27.15
1/8/1999,538.79,,,185.5737,,,,,9.85
1/7/1999,537.99,,,187.3489,,,,,5
1/6/1999,537.63,,,189.5537,,,,,7.85
1/5/1999,537.14,,,189.6013,,,,,16.45
1/4/1999,536.88,,,187.6471,,,,,4.6
12/31/1998,536.47,,106.6945,185.5301,,4.15,5.27,,9.4
12/30/1998,534.84,,,184.8449,,,,,11.3
12/29/1998,534.36,,,184.6289,,,,,14
12/28/1998,534.08,,,185.0654,,,,,10.85
12/24/1998,533.42,,,184.465,,,,,8.5
12/23/1998,533.54,,,184.458,,,,,4.05
12/22/1998,533.92,,,184.2761,,,,,0.4
12/21/1998,534.45,,,183.5448,,,,,6.15
12/18/1998,534.39,,,182.1597,,,,,2.75
12/17/1998,534.88,,,182.3446,,,,,12.75
12/16/1998,534.81,,,182.469,,,,,11.5
12/15/1998,534.83,,,182.8747,,,,,28.8
12/14/1998,535.8,,,181.1712,,,,,11.25
12/11/1998,535.5,,,183.5178,,,,,21.4
12/10/1998,536.54,,,184.5531,,,,,7.15
12/9/1998,536.59,,,185.3367,,,,,18.2
12/8/1998,536.46,,,185.6045,,,,,17.35
12/7/1998,535.96,,,185.142,,,,,23.6
12/4/1998,535.91,,,184.492,,,,,10.7
12/3/1998,537.03,,,184.7982,,,,,8.5
12/2/1998,537.08,,,187.4852,,,,,28.4
12/1/1998,536.48,,,187.7963,,,,,28.5
11/30/1998,535.88,,106.1225,189.4442,,13.23,5.18,,27.5
11/27/1998,534.58,,,188.33,,,,,30.3
11/25/1998,532.55,,,187.3237,,,,,18.6
11/24/1998,530.9,,,187.2132,,,,,18.6
11/23/1998,528.97,,,188.3573,,,,,17.55
11/20/1998,528.4,,,186.1997,,,,,14.45
11/19/1998,528.03,,,182.1123,,,,,20.55
11/18/1998,526.73,,,180.7083,,,,,18.65
11/17/1998,526.1,,,181.0436,,,,,25.85
11/16/1998,525.6,,,179.0908,,,,,30.2
11/13/1998,522.6,,,177.5183,,,,,24.05
11/12/1998,521.61,,,177.2999,,,,,27.05
11/10/1998,519.86,,,179.6005,,,,,32.7
11/9/1998,519.14,,,180.7933,,,,,36.15
11/6/1998,516.53,,,181.0014,,,,,38.4
11/5/1998,516.46,,,179.5034,,,,,25.9
11/4/1998,516.19,,,178.4701,,,,,39.85
11/3/1998,514.92,,,177.9751,,,,,29.2
11/2/1998,514.51,,,177.3615,,,,,52.85
10/30/1998,514.53,,102.8569,174.7372,,4.72,6.11,,32.8
10/29/1998,515.14,,,170.8078,,,,,37.95
10/28/1998,513.78,,,171.9044,,,,,56.1
10/27/1998,513.7,,,173.2763,,,,,53.7
10/26/1998,513.06,,,174.1427,,,,,57.8
10/23/1998,512.2,,,174.4026,,,,,51.55
10/22/1998,511.22,,,174.8672,,,,,43.6
10/21/1998,510.59,,,173.6594,,,,,43.2
10/20/1998,509.45,,,173.949,,,,,52.05
10/19/1998,509.1,,,171.8107,,,,,48.25
